ConceptuallyRelatedTo	معماری	معمار/n
ConceptuallyRelatedTo	گاهی	گاه/n
ConceptuallyRelatedTo	مست	مستی/n
ConceptuallyRelatedTo	آب	آب_و_هوا/n
ConceptuallyRelatedTo	ژرف	ژرفا/n
DerivedFrom	کامل_کردن	کردن/v
ConceptuallyRelatedTo	کامل_کردن	کامل/a
ConceptuallyRelatedTo	سینه_بند	سینه/n
ConceptuallyRelatedTo	خیاطی	خیاط/n
DerivedFrom	خرم‌آباد	آباد/n
DerivedFrom	فکر_کردن	کردن/v
ConceptuallyRelatedTo	فکر_کردن	فکر/n
ConceptuallyRelatedTo	توریستی	توریست/n
ConceptuallyRelatedTo	پولدار	دار/n
ConceptuallyRelatedTo	رئیس_جمهور	رئیس/n
DerivedFrom	ازدواج_کردن	کردن/v
ConceptuallyRelatedTo	ازدواج_کردن	ازدواج/n
ConceptuallyRelatedTo	شرمگاه	شرم/n
ConceptuallyRelatedTo	آتش_زدن	آتش/n
Synonym	تکمه	دگمه/n
ConceptuallyRelatedTo	کره_اسب	کره/n
ConceptuallyRelatedTo	اخیر	اخیرا/r
ConceptuallyRelatedTo	احتمال	احتمالا/r
ConceptuallyRelatedTo	چس	چس_فیل/n
ConceptuallyRelatedTo	شهر	شهری/a
DerivedFrom	امسال	سال/n
ConceptuallyRelatedTo	روزنامه_نگار	روزنامه/n
ConceptuallyRelatedTo	خاموش	خاموشی/n
Synonym	چای	چا/n
ConceptuallyRelatedTo	ماندن	ماندنی/a
ConceptuallyRelatedTo	یشمی	یشم/n
ConceptuallyRelatedTo	آب_و_هوا	آب/n
DerivedFrom	کتابخانه	کتاب/n
ConceptuallyRelatedTo	نجار	نجاری/n
DerivedFrom	شنا_کردن	کردن/v
ConceptuallyRelatedTo	شنا_کردن	شنا/n
ConceptuallyRelatedTo	پرده_گوش	پرده/n
ConceptuallyRelatedTo	سازمان_ملل_متحد	ملل/n
ConceptuallyRelatedTo	سازمان_ملل_متحد	متحد/a
ConceptuallyRelatedTo	زهر	پادزهر/n
ConceptuallyRelatedTo	زهر	پادزهری/a
ConceptuallyRelatedTo	افق	افقی/a
DerivedFrom	ترجمه_کردن	کردن/v
DerivedFrom	تنگه_هرمز	تنگه/n
ConceptuallyRelatedTo	خرگوش	خر/a
ConceptuallyRelatedTo	مسیحی	مسیحیت/n
ConceptuallyRelatedTo	مسیحی	مسیح/n
ConceptuallyRelatedTo	ترشی	ترش/a
ConceptuallyRelatedTo	زمین	زمینی/a
ConceptuallyRelatedTo	قطره	قطر/n
ConceptuallyRelatedTo	فارسی_تاجیکی	تاجیک/n
ConceptuallyRelatedTo	فارسی_تاجیکی	تاجیکستان
ConceptuallyRelatedTo	چرمی	چرم/n
ConceptuallyRelatedTo	معلم	علم/n
ConceptuallyRelatedTo	معلم	تعلم/n
ConceptuallyRelatedTo	طبل_زدن	طبل/n
ConceptuallyRelatedTo	وطن‌پرست	وطن/n
ConceptuallyRelatedTo	وطن‌پرست	وطن‌پرستی/n
ConceptuallyRelatedTo	توانا	توانا_بود_هر_که_دانا_بود
ConceptuallyRelatedTo	رابط	رابطه/n
DerivedFrom	نامهربان	نامه/n
ConceptuallyRelatedTo	بی‌ستاره	بی
DerivedFrom	literary_technique	ادبی/a
ConceptuallyRelatedTo	کت_و_شلوار	کت/n
ConceptuallyRelatedTo	زبانی	زبان/n
DerivedFrom	لذت_بردن	لذت/n
ConceptuallyRelatedTo	اطلاعات	داده‌ها/n
Synonym	ماه	قمر/n
ConceptuallyRelatedTo	ماه	مهتاب/n
ConceptuallyRelatedTo	مردمشناسی	مردم/n
Synonym	قدس_شریف	اورشلیم
Synonym	قدس_شریف	بیت_المقدس/n
ConceptuallyRelatedTo	شبه‌جزیره_کره	کره/n
ConceptuallyRelatedTo	گول_زدن	گول/n
Synonym	کاپوت	لاستیک/n
ConceptuallyRelatedTo	بانک_اطلاعات	مدیریت_داده‌ها/n
ConceptuallyRelatedTo	بانک_اطلاعات	داده‌ها/n
ConceptuallyRelatedTo	آوردن	آور
ConceptuallyRelatedTo	دوست	دوست‌دختر/n
DerivedFrom	تلفن_زدن	تلفن/n
ConceptuallyRelatedTo	آخوند	آخوندک/n
DerivedFrom	تره_فرنگی	تره/n
ConceptuallyRelatedTo	اسپانیا	اسپانیولی/n
ConceptuallyRelatedTo	اسپانیا	اسپانیایی/a
DerivedFrom	اجازه_دادن	اجازه/n
ConceptuallyRelatedTo	خیس_کردن	خیس/a
ConceptuallyRelatedTo	خیس_کردن	خیساندن/v
Synonym	ترازو	میزان/n
ConceptuallyRelatedTo	لاک	لاک‌پشت/n
ConceptuallyRelatedTo	قاعدگی	قاعده/n
DerivedFrom	هماهنگ	هم/r
ConceptuallyRelatedTo	نوشتن	نویسنده/n
ConceptuallyRelatedTo	زنی	زنانه/a
DerivedFrom	توت_سفید	توت/n
ConceptuallyRelatedTo	صدا_کردن	صدا/n
ConceptuallyRelatedTo	فلفل	فلافل/n
ConceptuallyRelatedTo	کیهانی	کیهان/n
ConceptuallyRelatedTo	گرسنگی	گرسنه/a
ConceptuallyRelatedTo	پشمین	پشم/n
ConceptuallyRelatedTo	عصب‌شناسی	عصب‌شناس/n
ConceptuallyRelatedTo	عصب‌شناسی	عصب/n
ConceptuallyRelatedTo	پستان_بند	پستان/n
ConceptuallyRelatedTo	گل	گلدان/n
ConceptuallyRelatedTo	گل	گلستان/n
ConceptuallyRelatedTo	گل	گلچه/n
ConceptuallyRelatedTo	تلویزیونی	تلویزیون/n
ConceptuallyRelatedTo	جمهوری_کره	کره/n
Synonym	اسپانی	اسپانیا
ConceptuallyRelatedTo	چرند_گفتن	چرند/n
ConceptuallyRelatedTo	فرار	فراری/n
ConceptuallyRelatedTo	ناز	نازی/a
Synonym	کارواژه	فعل/n
ConceptuallyRelatedTo	گوهران	گوهر/n
ConceptuallyRelatedTo	نانوائی	نانوا/n
DerivedFrom	صندوقچه	صندوق/n
ConceptuallyRelatedTo	چریدن	چرند/n
ConceptuallyRelatedTo	سلطانه	سلطان/n
DerivedFrom	گیرنده_نامه	نامه/n
ConceptuallyRelatedTo	کودک	کودکستان/n
ConceptuallyRelatedTo	کودک	کودکی/n
ConceptuallyRelatedTo	چینی	چین/n
DerivedFrom	عرق_کردن	کردن/v
ConceptuallyRelatedTo	copy	فوتوکپی/n
ConceptuallyRelatedTo	خواب	خواب_رفتن/v
ConceptuallyRelatedTo	هزارپا	هزار/n
ConceptuallyRelatedTo	غلطی	غلط/n
ConceptuallyRelatedTo	انتخاب_کردن	انتخاب/n
ConceptuallyRelatedTo	هفت	هفته/n
ConceptuallyRelatedTo	کیهان‌شناسی	کیهان‌شناس/n
ConceptuallyRelatedTo	کیهان‌شناسی	کیهان/n
DerivedFrom	وکالتنامه	نامه/n
ConceptuallyRelatedTo	نوشیدن	نوشابه/n
ConceptuallyRelatedTo	علم_حقوق	حقوق/n
ConceptuallyRelatedTo	عددی	عدد/n
ConceptuallyRelatedTo	جنگ_سرد	سرد/a
DerivedFrom	formal_language	صوری/a
ConceptuallyRelatedTo	فیزیک_نظری	فیزیک/n
ConceptuallyRelatedTo	بستان	ستان
ConceptuallyRelatedTo	آبلیمو	آب/n
ConceptuallyRelatedTo	ایزدی	ایزد/n
ConceptuallyRelatedTo	گاز_گرفتن	گاز/n
Synonym	یعنی	اعنی/r
ConceptuallyRelatedTo	امپراتور	امپراتوری/n
ConceptuallyRelatedTo	مجازات_کردن	مجازات/n
ConceptuallyRelatedTo	یونان	یونانی/n
ConceptuallyRelatedTo	تفریق_کردن	تفریق/n
DerivedFrom	نبردناو	نبرد/n
ConceptuallyRelatedTo	قیمت	قیمتی/a
ConceptuallyRelatedTo	کتب	کتاب/n
Synonym	اژدرها	اژدر/n
Synonym	جنده	فاحشه/n
Synonym	وضوح	روشنی/n
ConceptuallyRelatedTo	عصب	عصب‌شناسی/n
ConceptuallyRelatedTo	عصب	عصب‌شناس/n
ConceptuallyRelatedTo	عصب	عصبی/a
ConceptuallyRelatedTo	افغانستان	ستان
ConceptuallyRelatedTo	ایزد	یزدان/n
ConceptuallyRelatedTo	ایزد	ایزدی/a
ConceptuallyRelatedTo	زیستن	زیست/n
ConceptuallyRelatedTo	دختر	دوست‌دختر/n
ConceptuallyRelatedTo	زنگ_زدن	زنگ/n
ConceptuallyRelatedTo	شنی	شن/n
ConceptuallyRelatedTo	فیزیک	فیزیکی/a
ConceptuallyRelatedTo	زرد	زردآلو/n
ConceptuallyRelatedTo	بلوچستان	ستان
ConceptuallyRelatedTo	خشونت_خانگی	خانگی/a
ConceptuallyRelatedTo	خشونت_خانگی	خشونت/n
Synonym	عسل	شهد/n
Synonym	عسل	انگبین/n
DerivedFrom	رنگین_کمان	کمان/n
ConceptuallyRelatedTo	آتش_گرفتن	آتش/n
ConceptuallyRelatedTo	دندان‌پزشک	دندان/n
ConceptuallyRelatedTo	دندان‌پزشک	دندان‌پزشکی/n
ConceptuallyRelatedTo	جاسوسی	جاسوس/n
ConceptuallyRelatedTo	امامی	امام/n
ConceptuallyRelatedTo	شهابی	شهاب/n
ConceptuallyRelatedTo	سازمانی	سازمان/n
ConceptuallyRelatedTo	دوجین	جین/n
Synonym	راست_کردن	شق_کردن/v
ConceptuallyRelatedTo	خاکی	خاک/n
ConceptuallyRelatedTo	پائیزی	پائیز/n
DerivedFrom	هبه_نامه	نامه/n
Synonym	آبریز	آفتابه/n
Synonym	آبریز	ابریق/n
ConceptuallyRelatedTo	انارستان	ستان
ConceptuallyRelatedTo	زیبا_کردن	زیبا/a
ConceptuallyRelatedTo	شبستان	ستان
ConceptuallyRelatedTo	تریاکی	تریاک/n
DerivedFrom	اضافه_کردن	کردن/v
ConceptuallyRelatedTo	مثلث	مثلثی/a
ConceptuallyRelatedTo	اهریمنی	اهریمن/n
ConceptuallyRelatedTo	مثلثی	مثلث/n
ConceptuallyRelatedTo	پزشک	دندان‌پزشک/n
ConceptuallyRelatedTo	تنهائی	تنها/a
ConceptuallyRelatedTo	لات	لاتی/n
ConceptuallyRelatedTo	بابی	باب/n
ConceptuallyRelatedTo	زبان_ترکی	ترکی/n
ConceptuallyRelatedTo	عربستان_سعودی	عربستان/n
ConceptuallyRelatedTo	عربستان_سعودی	عربی/a
ConceptuallyRelatedTo	عربستان_سعودی	عرب/a
ConceptuallyRelatedTo	لطفاً	لطف/n
DerivedFrom	اسکی_کردن	کردن/v
ConceptuallyRelatedTo	گوز	گوزیدن/v
ConceptuallyRelatedTo	اجاق_گاز	گاز/n
ConceptuallyRelatedTo	گوش	گوشواره/n
ConceptuallyRelatedTo	گوش	خرگوش/n
DerivedFrom	عدد_اول	عدد/n
ConceptuallyRelatedTo	قندی	قند/n
ConceptuallyRelatedTo	دوش_گرفتن	دوش/n
ConceptuallyRelatedTo	ایرلند	ایرلندی/a
ConceptuallyRelatedTo	هندی	هندوستان
DerivedFrom	کاوش_در_داده‌ها	داده‌ها/n
ConceptuallyRelatedTo	کاوش_در_داده‌ها	مدیریت_داده‌ها/n
ConceptuallyRelatedTo	گورخر	گور/n
ConceptuallyRelatedTo	مطلع	اطلاعات/n
DerivedFrom	literary_criticism	ادبی/a
ConceptuallyRelatedTo	اسب	اسب_آبی/n
ConceptuallyRelatedTo	اسب	اسبی/a
ConceptuallyRelatedTo	ترکیه	ترکی/n
ConceptuallyRelatedTo	اخیرا	اخیر/a
ConceptuallyRelatedTo	مکتب	کتاب/n
ConceptuallyRelatedTo	ژنتیک	ژن/n
ConceptuallyRelatedTo	ملی	ملیت/n
Synonym	همچنین	نیز/r
DerivedFrom	اشتباه_کردن	کردن/v
ConceptuallyRelatedTo	اشتباه_کردن	اشتباه/n
Synonym	درزی	خیاط/n
DerivedFrom	پالایشگاه	گاه/n
ConceptuallyRelatedTo	ریاکار	ریا/n
ConceptuallyRelatedTo	حربه	حرب/n
DerivedFrom	رأی_گیری	رأی/n
ConceptuallyRelatedTo	حق_طلاق	طلاق/n
ConceptuallyRelatedTo	آبی	آب/n
ConceptuallyRelatedTo	آبی	نیلوفر_آبی/n
DerivedFrom	ولایت_فقیه	فقیه/n
ConceptuallyRelatedTo	سردار	دار/n
Synonym	سیخ_کردن	شق_کردن/v
DerivedFrom	سلام_کردن	کردن/v
ConceptuallyRelatedTo	اندری	اندر/p
ConceptuallyRelatedTo	کشاورزی	کشاورز/n
DerivedFrom	میهن‌پرست	میهن/n
ConceptuallyRelatedTo	میهن‌پرست	میهن‌پرستی/n
ConceptuallyRelatedTo	نیلوفر	نیلوفر_آبی/n
ConceptuallyRelatedTo	رفتن	خواب_رفتن/v
ConceptuallyRelatedTo	رفتن	راه_رفتن/v
ConceptuallyRelatedTo	عکاس	عکاسی/n
ConceptuallyRelatedTo	شیطانی	شیطان/n
ConceptuallyRelatedTo	بعدی	بعد/r
ConceptuallyRelatedTo	پرده_بکارت	پرده/n
ConceptuallyRelatedTo	دندانی	دندان/n
ConceptuallyRelatedTo	دندانی	دندان‌پزشکی/n
ConceptuallyRelatedTo	داغستان	ستان
DerivedFrom	عدد_طبیعی	عدد/n
ConceptuallyRelatedTo	صبر	صبور/a
ConceptuallyRelatedTo	آهنگ	آهنگساز/n
ConceptuallyRelatedTo	دودل	دودلی/n
ConceptuallyRelatedTo	عرب	عربستان_سعودی
ConceptuallyRelatedTo	عرب	عربستان/n
ConceptuallyRelatedTo	عرب	عربی/a
ConceptuallyRelatedTo	اسرائیل	اسرائیلی/n
ConceptuallyRelatedTo	داخلی	داخل/p
ConceptuallyRelatedTo	فوتبال	فوتبالیست/n
ConceptuallyRelatedTo	جامعه‌شناس	جامعه‌شناسی/n
ConceptuallyRelatedTo	دودمان	دودمانی/a
DerivedFrom	صحبت_کردن	کردن/v
ConceptuallyRelatedTo	صحبت_کردن	صحبت/n
ConceptuallyRelatedTo	تاجیک	تاجیکستان
ConceptuallyRelatedTo	کره_زمین	کره/n
ConceptuallyRelatedTo	رابطه	رابط/n
ConceptuallyRelatedTo	پوسته	پوست/n
ConceptuallyRelatedTo	ایران	ایرانی/a
ConceptuallyRelatedTo	ایران	جمهوری_اسلامی_ایران
ConceptuallyRelatedTo	یخی	یخ/n
ConceptuallyRelatedTo	دلداده	دل/n
ConceptuallyRelatedTo	فیل	چس_فیل/n
ConceptuallyRelatedTo	آزمودن	آزموده/a
ConceptuallyRelatedTo	آزمودن	آزمودگی/n
ConceptuallyRelatedTo	آزمودن	آزمایش/n
ConceptuallyRelatedTo	متفرق	تفرق/n
ConceptuallyRelatedTo	جمهوری_دموکراتیک_خلق_کره	کره/n
DerivedFrom	مشرقی	مشرق/n
DerivedFrom	ماده_تاریک	ماده/n
ConceptuallyRelatedTo	ماده_تاریک	تاریک/a
ConceptuallyRelatedTo	میانجیگری	میانجی/n
ConceptuallyRelatedTo	قد_بلند	قد/n
ConceptuallyRelatedTo	طب	طبی/a
ConceptuallyRelatedTo	طب	طب_سوزنی/n
ConceptuallyRelatedTo	هندوستان	ستان
ConceptuallyRelatedTo	خاکستر_کردن	خاکستر/n
DerivedFrom	آبتنی_کردن	کردن/v
ConceptuallyRelatedTo	آبتنی_کردن	آبتنی/n
ConceptuallyRelatedTo	مبالغه	بالغ/n
ConceptuallyRelatedTo	نان	نانوا/n
ConceptuallyRelatedTo	نان	نانوائی/n
ConceptuallyRelatedTo	کشف	کاشف/n
ConceptuallyRelatedTo	کتبی	کتاب/n
ConceptuallyRelatedTo	پشمی	پشم/n
ConceptuallyRelatedTo	زندانی	زندانبان/n
ConceptuallyRelatedTo	زندانی	زندان/n
ConceptuallyRelatedTo	شکسته	شکستن/v
ConceptuallyRelatedTo	بدحجابی	حجاب/n
ConceptuallyRelatedTo	خدا_حافظ	حافظ/n
ConceptuallyRelatedTo	اداره_کردن	اداره/n
ConceptuallyRelatedTo	خشک_کردن	خشک/a
ConceptuallyRelatedTo	شرعی	شرع/n
ConceptuallyRelatedTo	وطن‌پرستی	وطن/n
ConceptuallyRelatedTo	وطن‌پرستی	وطن‌پرست/n
DerivedFrom	شاخ_آفریقا	آفریقا
DerivedFrom	تخت_طاووس	تخت/n
ConceptuallyRelatedTo	ملیت	ملی/a
ConceptuallyRelatedTo	دندان	دندان‌پزشک/n
ConceptuallyRelatedTo	دندان	دندان‌پزشکی/n
Synonym	اورشلیم	بیت_المقدس/n
ConceptuallyRelatedTo	امام	امامت/n
ConceptuallyRelatedTo	مختل_کردن	مختل/a
ConceptuallyRelatedTo	اعلام_کردن	اعلام/n
ConceptuallyRelatedTo	صورت	صورتی/a
ConceptuallyRelatedTo	احترام_گذاشتن	احترام/n
Synonym	تحقیق	پژوهش/n
ConceptuallyRelatedTo	مرد	مردم/n
ConceptuallyRelatedTo	اسلاو	اسلاوی/a
ConceptuallyRelatedTo	پاکستان	ستان
DerivedFrom	بحث_کردن	کردن/v
ConceptuallyRelatedTo	مجروح_کردن	مجروح/a
ConceptuallyRelatedTo	ساخته	ساختن/v
ConceptuallyRelatedTo	ساخته	ساختمان/n
ConceptuallyRelatedTo	مرجانی	مرجان/n
DerivedFrom	کنار_کشیدن	کشیدن/v
DerivedFrom	تشکر_کردن	کردن/v
ConceptuallyRelatedTo	تشکر_کردن	تشکر/i
ConceptuallyRelatedTo	خوش	خوش‌مزه/a
ConceptuallyRelatedTo	مولکولی	مولکول/n
ConceptuallyRelatedTo	اخترفیزیک	فیزیک/n
DerivedFrom	تخت_خواب	تخت/n
ConceptuallyRelatedTo	بدبخت	بخت/n
ConceptuallyRelatedTo	رقصیدن	رقص/n
ConceptuallyRelatedTo	بوستان	ستان
DerivedFrom	طلاق_نامه	نامه/n
DerivedFrom	چاپ_کردن	کردن/v
ConceptuallyRelatedTo	چاپ_کردن	چاپ/n
ConceptuallyRelatedTo	عتیقه	عتیق/a
DerivedFrom	چرت_و_پرت_گفتن	چرت_و_پرت/n
ConceptuallyRelatedTo	اهلی	اهل/n
DerivedFrom	مدل‌سازی_در_داده‌ها	داده‌ها/n
ConceptuallyRelatedTo	مدل‌سازی_در_داده‌ها	مدیریت_داده‌ها/n
ConceptuallyRelatedTo	رایگان	مجانی/a
ConceptuallyRelatedTo	عصب‌شناس	عصب‌شناسی/n
Synonym	مردم‌سالاری	دموکراسی/n
Synonym	اژدها	اژدرها/n
Synonym	اژدها	اژدر/n
DerivedFrom	پیازچه	پیاز/n
ConceptuallyRelatedTo	خرما	خرمایی/a
DerivedFrom	کم_شدن	کم/a
ConceptuallyRelatedTo	حقوق_بشر	بشر/n
ConceptuallyRelatedTo	حقوق_بشر	حقوق/n
ConceptuallyRelatedTo	نقره‌ای	نقره/n
ConceptuallyRelatedTo	صربستان_و_مونته‌نگرو	صربستان
ConceptuallyRelatedTo	فلسطینی	فلسطین
DerivedFrom	ماچ_کردن	کردن/v
ConceptuallyRelatedTo	ماچ_کردن	ماچ/n
ConceptuallyRelatedTo	ذاتی	ذات/n
ConceptuallyRelatedTo	گرجی	گرجستان
ConceptuallyRelatedTo	دلتنگ	دل/n
ConceptuallyRelatedTo	آشپزی_کردن	آشپزی/n
ConceptuallyRelatedTo	آرامی	آرام/n
ConceptuallyRelatedTo	شیمی	بیوشیمی/n
ConceptuallyRelatedTo	هم‌اتاقی	اتاق/n
ConceptuallyRelatedTo	گلستان	ستان
Synonym	مفید	سودمند/a
DerivedFrom	عدد_مختلط	عدد/n
Synonym	آفتابه	ابریق/n
ConceptuallyRelatedTo	خودکشی_کردن	خودکشی/n
DerivedFrom	ساکت	سکوت/n
ConceptuallyRelatedTo	شاخی	شاخ/n
ConceptuallyRelatedTo	رهبر_ارکستر	رهبر/n
ConceptuallyRelatedTo	رهبر_ارکستر	ارکستر/n
DerivedFrom	کمک_کردن	کردن/v
ConceptuallyRelatedTo	کمک_کردن	کمک/n
Synonym	آسان	سهل/a
ConceptuallyRelatedTo	هندوستانی	هندوستان
ConceptuallyRelatedTo	جامعه	جامعه‌شناسی/n
ConceptuallyRelatedTo	تیمارستان	ستان
ConceptuallyRelatedTo	سیب	سیب‌زمینی/n
ConceptuallyRelatedTo	تکثیر_کردن	تکثیر/n
ConceptuallyRelatedTo	زیبائی	زیبا/a
Synonym	قبرستان	گورستان/n
ConceptuallyRelatedTo	قبرستان	قبر/n
ConceptuallyRelatedTo	قبرستان	ستان
ConceptuallyRelatedTo	زنانه	زنی/n
ConceptuallyRelatedTo	کیهان‌شناس	کیهان‌شناسی/n
ConceptuallyRelatedTo	کیهان‌شناس	کیهان/n
ConceptuallyRelatedTo	پروانه	پروانگی/n
ConceptuallyRelatedTo	میکرب‌شناسی‌	میکرب/n
ConceptuallyRelatedTo	الله_کرم	کرم/n
ConceptuallyRelatedTo	مغولستان	ستان
ConceptuallyRelatedTo	زرشکی	زرشک/i
ConceptuallyRelatedTo	پست_الکترونیک	پست/n
DerivedFrom	اتابک	اتا/n
Synonym	مترجم	ترگمان/n
ConceptuallyRelatedTo	نورستان	ستان
ConceptuallyRelatedTo	شهرستان	ستان
ConceptuallyRelatedTo	ابدی	ابد/n
ConceptuallyRelatedTo	بازی	بازیچه/n
ConceptuallyRelatedTo	میخ_زدن	میخ/n
ConceptuallyRelatedTo	ملت	ملی/a
ConceptuallyRelatedTo	ملت	ملیت/n
ConceptuallyRelatedTo	بازنده	باز/a
ConceptuallyRelatedTo	استخوانی	استخوان/n
DerivedFrom	سگ‌_ماده	ماده/n
DerivedFrom	آرامگاه	گاه/n
ConceptuallyRelatedTo	مجارستان	ستان
DerivedFrom	حیدرآباد	آباد/n
ConceptuallyRelatedTo	یشم_سبز	یشمی/a
ConceptuallyRelatedTo	یشم_سبز	یشم/n
ConceptuallyRelatedTo	مستانی	مست/n
ConceptuallyRelatedTo	سفری	سفر/n
DerivedFrom	پاک_کردن	کردن/v
ConceptuallyRelatedTo	دیگ	ته_دیگ/n
DerivedFrom	کشتی_نوح	نوح
ConceptuallyRelatedTo	ارغوانی	ارغوان/n
ConceptuallyRelatedTo	عکسی	عکس/n
ConceptuallyRelatedTo	کشتگی	کشتار/n
ConceptuallyRelatedTo	اتمی	اتم/n
ConceptuallyRelatedTo	اتمی	بمب_اتمی/n
ConceptuallyRelatedTo	طبی	طب/n
ConceptuallyRelatedTo	آشپزی	آشپز/n
ConceptuallyRelatedTo	آشپزی	سر_اشپز/n
ConceptuallyRelatedTo	literature	ادبی/a
DerivedFrom	میهن‌پرستی	میهن/n
DerivedFrom	میهن‌پرستی	میهن‌پرست/n
ConceptuallyRelatedTo	تاریک	تاریکی/n
ConceptuallyRelatedTo	شادی	شاد/a
Synonym	الاستیک	ارتجاعی/a
DerivedFrom	پایگاه‌_داده‌ها	داده‌ها/n
ConceptuallyRelatedTo	پایگاه‌_داده‌ها	مدیریت_داده‌ها/n
ConceptuallyRelatedTo	لبنانی	لبنان
DerivedFrom	نارنجک	نارنج/n
DerivedFrom	باز_کردن	کردن/v
ConceptuallyRelatedTo	باز_کردن	باز/a
ConceptuallyRelatedTo	کرمانی	کرمان
ConceptuallyRelatedTo	ساحلی	ساحل/n
ConceptuallyRelatedTo	عید_پاک	عید/n
ConceptuallyRelatedTo	فرهنگستان	ستان
DerivedFrom	همسایه	هم/r
DerivedFrom	مغلوب_کردن	کردن/v
ConceptuallyRelatedTo	علوم_اطلاعات	اطلاعات/n
DerivedFrom	شاهزاده	شاه/n
ConceptuallyRelatedTo	محل	محلی/a
DerivedFrom	مات_کردن	مات/a
ConceptuallyRelatedTo	یمنی	یمن/n
ConceptuallyRelatedTo	نقره	نقره‌ای/a
ConceptuallyRelatedTo	آرام	آرامی/n
ConceptuallyRelatedTo	آرام	آرامش/n
ConceptuallyRelatedTo	جمهوری_اسلامی	اسلامی/a
DerivedFrom	نجف‌آباد	آباد/n
Synonym	تفاضل	تفاوت/n
ConceptuallyRelatedTo	خیساندن	خیس/a
ConceptuallyRelatedTo	خیساندن	خیس_کردن/v
ConceptuallyRelatedTo	اسکاتلند	اسکاتلندی/a
ConceptuallyRelatedTo	مستی	مست/n
ConceptuallyRelatedTo	گروهی	گروه/n
Synonym	ترگمان	مترجم/n
ConceptuallyRelatedTo	میخ	میخک/n
ConceptuallyRelatedTo	تنها	تنهائی/n
ConceptuallyRelatedTo	گوجه	گوجه_فرنگی/n
ConceptuallyRelatedTo	عصبانی	عصب/n
ConceptuallyRelatedTo	چربی	چرب/a
ConceptuallyRelatedTo	چتر	چادر/n
ConceptuallyRelatedTo	عراق	عراقی/n
ConceptuallyRelatedTo	سعدی	گلستان/n
ConceptuallyRelatedTo	داروخانه	دارو/n
ConceptuallyRelatedTo	مسیحیت	مسیح/n
DerivedFrom	باغبان	بان/n
ConceptuallyRelatedTo	طاووس	تخت_طاووس
ConceptuallyRelatedTo	خانه	زورخانه/n
ConceptuallyRelatedTo	خانه	خانگی/a
DerivedFrom	روزمه	مه/n
Synonym	تن‌فروشی	روسپی‌گری/n
ConceptuallyRelatedTo	عالم	علم/n
ConceptuallyRelatedTo	عالم	تعلم/n
ConceptuallyRelatedTo	برگچه	برگ/n
DerivedFrom	نامه_بر	نامه/n
DerivedFrom	حنائی	حنا/n
ConceptuallyRelatedTo	طبرستان	ستان
ConceptuallyRelatedTo	زبان_اردو	اردو/n
DerivedFrom	اجازه_گرفتن	اجازه/n
ConceptuallyRelatedTo	اساسی	اساس/n
ConceptuallyRelatedTo	مهمان	مهمانی/n
ConceptuallyRelatedTo	قهوه	قهوه‌ای/a
ConceptuallyRelatedTo	هفته	هفت
ConceptuallyRelatedTo	آواز	آوازی/a
ConceptuallyRelatedTo	لاغر_شدن	لاغر/a
ConceptuallyRelatedTo	فرستاده	فرستادن/v
ConceptuallyRelatedTo	اشتقاقی	اشتقاق/n
ConceptuallyRelatedTo	لهستانی	لهستان
Synonym	اژدر	اژدرها/n
ConceptuallyRelatedTo	عربستان	عرب/a
ConceptuallyRelatedTo	عربستان	ستان
ConceptuallyRelatedTo	نظامی	نظام/n
ConceptuallyRelatedTo	صده	صد
ConceptuallyRelatedTo	گره_زدن	گره/n
ConceptuallyRelatedTo	کره‌ای	کره/n
Synonym	کتاب	نامه/n
ConceptuallyRelatedTo	کتاب	کتابچه/n
ConceptuallyRelatedTo	کتاب	کتبی/a
ConceptuallyRelatedTo	کتاب	کرم_کتاب/n
ConceptuallyRelatedTo	حجاب_حاجز	حجاب/n
ConceptuallyRelatedTo	روان‌شناسی	روان/n
ConceptuallyRelatedTo	تنگی	تنگ/a
ConceptuallyRelatedTo	پرنده	پرنده‌شناسی/n
DerivedFrom	کون‌گشاد	کون/n
DerivedFrom	کتابدار	کتاب/n
ConceptuallyRelatedTo	کتابدار	دار/n
ConceptuallyRelatedTo	کتابدار	کتابخانه/n
ConceptuallyRelatedTo	آزمودگی	آزموده/a
ConceptuallyRelatedTo	آزمودگی	آزمایش/n
ConceptuallyRelatedTo	آزمودگی	آزمودن/v
ConceptuallyRelatedTo	جاسوس	جاسوسی/n
DerivedFrom	مدیریت_داده‌ها	داده‌ها/n
ConceptuallyRelatedTo	قبلا	قبل/a
ConceptuallyRelatedTo	علمی	علم/n
DerivedFrom	گرسنگی_کشیدن	کشیدن/v
Synonym	دکتر	طبیب/n
ConceptuallyRelatedTo	رحمن	رحیم/a
ConceptuallyRelatedTo	سرطانی	سرطان/n
Synonym	گائیدن	بکن‌بکن/v
ConceptuallyRelatedTo	سرما_خوردن	سرما/n
ConceptuallyRelatedTo	نوشیدنی	نوشابه/n
ConceptuallyRelatedTo	پناه	پناهنده/n
ConceptuallyRelatedTo	پناه	پناهگاه/n
ConceptuallyRelatedTo	جهانگردی	جهانگرد/n
Synonym	ابریق	آفتابه/n
ConceptuallyRelatedTo	خیس	خیس_کردن/v
ConceptuallyRelatedTo	خیس	خیساندن/v
ConceptuallyRelatedTo	پست_الکترونیکی	پست/n
